,date_start,date_stop,time_start,time_stop,latitude,longitude,amount,cod_received_status,task_status,flow,branch_destination,task_status_label,task_detail_status_label,task_detail_status,weight,branch_origin,task_status_id,task_assigned_to,task_id,receiver_city,delivery_time
4923,2022-11-07,2022-11-07,07:13:02,07:14:54,0.0,0.0,110000.0,False,done,Delivery,PNK,Failed,NEW ADDRESS,CR6,1.0,TSM,COLF02,gloomyLlama0,dca6a21ddf92325f8f88,"PONTIANAK KOTA , PON",1.8666666666666667
4933,2022-11-07,2022-11-07,07:10:41,07:22:16,0.0,0.0,164000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,JOG,COLF02,artisticHyena7,90fd102d4766f3f3194b,"PLAJU,PALEMBANG",11.583333333333334
4934,2022-11-07,2022-11-07,07:10:41,07:22:16,0.0,0.0,67000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.3,CGK,COLF02,artisticHyena7,9f54ee60b54308016639,"SEBERANG ULU II, PAL",11.583333333333334
4935,2022-11-07,2022-11-07,07:10:41,07:22:16,0.0,0.0,166000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.6,CGK,COLF02,artisticHyena7,ac4fd0351e828cc65425,"PLAJU,PALEMBANG",11.583333333333334
4938,2022-11-07,2022-11-07,07:10:41,07:22:16,0.0,0.0,112000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.6,CGK,COLF02,artisticHyena7,3a9436f9e246dade0ce8,"SEBERANG ULU II, PAL",11.583333333333334
4940,2022-11-07,2022-11-07,07:10:41,07:22:16,0.0,0.0,89785.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.06,CGK,COLF02,artisticHyena7,286d7d191152777bcb68,"PLAJU,PALEMBANG",11.583333333333334
4941,2022-11-07,2022-11-07,07:10:41,07:22:16,0.0,0.0,99792.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,3.0,CGK,COLF02,artisticHyena7,6a677a19d0f6ac872a7e,"SEBERANG ULU II, PAL",11.583333333333334
4964,2022-11-07,2022-11-07,07:12:18,07:15:08,-7.5932286,111.9047404,19500.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.1,CGK,COLF02,boredMussel1,bcfd1181e3bcfb082d2b,"BERBEK,KAB. NGANJUK",2.8333333333333335
4966,2022-11-07,2022-11-07,07:10:40,07:14:28,0.0,0.0,146149.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,CGK,COLF02,artisticHyena7,2e300739607785c6baa2,"PLAJU,PALEMBANG",3.8
4973,2022-11-07,2022-11-07,07:03:07,07:16:06,-7.5934981,111.904621,41290.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.25,CGK,COLF02,obsessedCoati5,a3de9f86b239d72777e5,"LOCERET,KAB. NGANJUK",12.983333333333333
4989,2022-11-07,2022-11-07,07:10:40,07:14:28,0.0,0.0,172870.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,CGK,COLF02,artisticHyena7,a11d8c97a363bb0c7f5c,"SEBERANG ULU II, PAL",3.8
4990,2022-11-07,2022-11-07,07:10:40,07:14:28,0.0,0.0,126900.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,CGK,COLF02,artisticHyena7,2617124b051c6f541785,"SEBERANG ULU II, PAL",3.8
4992,2022-11-07,2022-11-07,07:10:40,07:14:28,0.0,0.0,168587.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,CGK,COLF02,artisticHyena7,8a63e55d9cc7bb4bdf7d,"SEBERANG ULU II, PAL",3.8
4993,2022-11-07,2022-11-07,07:10:40,07:14:28,0.0,0.0,210000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,DPK,COLF02,artisticHyena7,d6c9918562f94c302b26,"PLAJU,PALEMBANG",3.8
4998,2022-11-07,2022-11-07,07:13:02,07:14:54,0.0,0.0,142000.0,False,done,Delivery,PNK,Failed,NEW ADDRESS,CR6,1.0,CGK,COLF02,gloomyLlama0,b4a9bd0f79003dd10550,"PONTIANAK BARAT , PO",1.8666666666666667
4999,2022-11-07,2022-11-07,07:13:02,07:14:54,0.0,0.0,41000.0,False,done,Delivery,PNK,Failed,NEW ADDRESS,CR6,1.0,SRG,COLF02,gloomyLlama0,e3c99f9da62debec838b,"PONTIANAK KOTA , PON",1.8666666666666667
5000,2022-11-07,2022-11-07,07:13:03,07:14:54,0.0,0.0,202536.0,False,done,Delivery,PNK,Failed,NEW ADDRESS,CR6,1.0,SOC,COLF02,gloomyLlama0,2c7a902c59da3c98e12b,"RASAU JAYA,KUBU RAYA",1.85
5002,2022-11-07,2022-11-07,07:13:03,07:14:54,0.0,0.0,143500.0,False,done,Delivery,PNK,Failed,NEW ADDRESS,CR6,1.0,JOG,COLF02,gloomyLlama0,dbd16eee6ab27d7b4691,"PONTIANAK BARAT , PO",1.85
5003,2022-11-07,2022-11-07,07:13:03,07:14:54,0.0,0.0,265000.0,False,done,Delivery,PNK,Failed,NEW ADDRESS,CR6,1.0,SMI,COLF02,gloomyLlama0,d4d7d3e9eeab3b1d0803,"PONTIANAK BARAT , PO",1.85
5004,2022-11-07,2022-11-07,07:13:16,07:16:41,0.0,0.0,269860.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,CGK,COLF02,drearyWildfowl7,e89c4df7d6306e6be398,"SEBERANG ULU I, PALE",3.4166666666666665
5005,2022-11-07,2022-11-07,07:13:16,07:16:41,0.0,0.0,299713.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,BOO,COLF02,drearyWildfowl7,fa23b1145ed6aa98b054,"SEBERANG ULU I, PALE",3.4166666666666665
5006,2022-11-07,2022-11-07,07:13:16,07:16:41,0.0,0.0,139000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,DPK,COLF02,drearyWildfowl7,d682e63a8b9e806bdd82,"SEBERANG ULU I, PALE",3.4166666666666665
5007,2022-11-07,2022-11-07,07:12:19,07:16:33,-7.5928715,111.9054856,39000.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.4,CGK,COLF02,boredMussel1,b09fd458e1915ffce240,"BERBEK,KAB. NGANJUK",4.233333333333333
5008,2022-11-07,2022-11-07,07:12:19,07:16:33,-7.5928715,111.9054856,21365.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.155,CGK,COLF02,boredMussel1,b45cc521e2c67c8ca4e4,"BERBEK,KAB. NGANJUK",4.233333333333333
5009,2022-11-07,2022-11-07,07:15:40,07:16:54,-0.4674183,117.1381617,91280.0,False,done,Delivery,SMD,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.25,CGK,COLF02,holisticCaribou2,0e73eca7938913ffa426,SAMARINDA SEBERANG,1.2333333333333334
5032,2022-11-07,2022-11-07,07:17:48,07:19:04,0.0,0.0,222480.0,False,done,Delivery,UPG,Failed,MISROUTE,U12,1.0,CGK,COLF02,spiritedFerret5,40be0b83ad94aff24c79,"SOROAKO/NUHA,KAB.LUW",1.2666666666666666
5037,2022-11-07,2022-11-07,07:23:15,07:23:59,-8.6145687,116.1420356,229000.0,False,done,Delivery,AMI,Failed,MENUNGGU PEMBAYARAN COD,U25,1.0,CGK,COLF02,dearSheep0,418b61a14aca9ca0a9e9,"GERUNG, KAB.LOMBOK B",0.7333333333333333
5038,2022-11-07,2022-11-07,07:23:15,07:23:59,-8.6145687,116.1420356,228000.0,False,done,Delivery,AMI,Failed,MENUNGGU PEMBAYARAN COD,U25,1.0,CGK,COLF02,dearSheep0,e91870e5e2ba1b122f16,"GERUNG, KAB.LOMBOK B",0.7333333333333333
5039,2022-11-07,2022-11-07,07:15:39,07:17:44,-0.46736,117.138225,362000.0,False,done,Delivery,SMD,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.28,CGK,COLF02,holisticCaribou2,f21b9b3ebca3d0b2d492,SAMARINDA SEBERANG,2.0833333333333335
5044,2022-11-07,2022-11-07,07:20:22,07:22:23,-0.467291,117.1380354,129500.0,False,done,Delivery,SMD,Failed,MISROUTE,U12,0.1,CGK,COLF02,dopeySmelt1,7aa6139e70472cbb066d,"SAMARINDA UTARA, SAM",2.016666666666667
5047,2022-11-07,2022-11-07,07:20:22,07:22:23,-0.467291,117.1380354,157000.0,False,done,Delivery,SMD,Failed,MISROUTE,U12,0.88,CGK,COLF02,dopeySmelt1,8b9a0566ae7c3283dbf7,"SAMARINDA UTARA, SAM",2.016666666666667
5061,2022-11-07,2022-11-07,07:10:40,07:14:28,0.0,0.0,67875.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,SOC,COLF02,artisticHyena7,1b1adcd4902e8c2f61f0,"PLAJU,PALEMBANG",3.8
5062,2022-11-07,2022-11-07,07:13:03,07:14:54,0.0,0.0,199700.0,False,done,Delivery,PNK,Failed,NEW ADDRESS,CR6,0.3,CGK,COLF02,gloomyLlama0,184de09ec8c1a193324b,"PONTIANAK KOTA , PON",1.85
5067,2022-11-07,2022-11-07,07:13:02,07:14:54,0.0,0.0,141900.0,False,done,Delivery,PNK,Failed,NEW ADDRESS,CR6,1.0,CGK,COLF02,gloomyLlama0,5315bb1a6f087fc56f99,"PONTIANAK KOTA , PON",1.8666666666666667
5071,2022-11-07,2022-11-07,07:12:18,07:16:33,-7.5928715,111.9054856,246000.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,1.0,CGK,COLF02,boredMussel1,09a2adef05f5edaa4ec9,"BERBEK,KAB. NGANJUK",4.250000000000001
5072,2022-11-07,2022-11-07,07:12:18,07:16:33,-7.5928715,111.9054856,198400.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,1.0,CGK,COLF02,boredMussel1,164f6d9e393d9bea96f0,"BERBEK,KAB. NGANJUK",4.250000000000001
5090,2022-11-07,2022-11-07,07:10:40,07:21:47,0.6730685,127.4548687,394800.0,False,done,Delivery,TTE,Failed,TUTUP/LIBUR CUTI/DINAS LUAR KOTA (KIRIMAN COD),U22,1.0,CGK,COLF02,alertIcecream3,2ab57502dc371661fb44,TIDORE,11.116666666666667
5114,2022-11-07,2022-11-07,07:47:42,07:49:35,0.0,0.0,188000.0,False,done,Delivery,KDI,Failed,DITOLAK OLEH PENERIMA,U06,1.0,CGK,COLF02,grizzledChowder6,b60a17b5a06312415164,"WANGI WANGI,KAB.WAKA",1.8833333333333333
5116,2022-11-07,2022-11-07,07:45:39,07:50:08,0.0,0.0,189000.0,False,done,Delivery,KOE,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.75,CGK,COLF02,peskyTacos6,f092f2198c1b37df5afa,"REO,RUTENG",4.483333333333333
5117,2022-11-07,2022-11-07,07:47:10,07:50:07,0.0,0.0,190000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,CGK,COLF02,kindHoopoe5,c0accd2eb68a2367e618,"ALANG-ALANG LEBAR,PA",2.95
5122,2022-11-07,2022-11-07,07:47:10,07:50:07,0.0,0.0,86500.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.05,CGK,COLF02,kindHoopoe5,82216c32f2369e6f9c7c,"ALANG-ALANG LEBAR,PA",2.95
5123,2022-11-07,2022-11-07,07:47:10,07:50:07,0.0,0.0,560000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.001,CGK,COLF02,kindHoopoe5,7587bf2f9dc0f50ea939,"SUKARAMI, PALEMBANG",2.95
5146,2022-11-07,2022-11-07,08:04:10,08:04:56,3.5904216,98.6252962,547000.0,False,done,Delivery,MES,Failed,MISROUTE,U12,0.56,CGK,COLF02,forsakenSnipe0,fd3aedb22ea010508193,"MEDAN PETISAH,MEDAN",0.7666666666666667
5153,2022-11-07,2022-11-07,08:01:51,08:06:16,2.9614342,99.0724142,189000.0,False,done,Delivery,MES,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,vengefulCheese4,a719fa84197ec80cfb3d,"PANEI,SIMALUNGUN",4.416666666666667
5156,2022-11-07,2022-11-07,07:24:56,07:28:12,-7.4130605,109.5961302,47500.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,CGK,COLF02,eagerHeron2,8dc8e3d17719f2411b88,"PURWOREJO/KLAMPOK,BA",3.2666666666666666
5158,2022-11-07,2022-11-07,07:24:56,07:28:12,-7.4130605,109.5961302,93051.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.16,CGK,COLF02,eagerHeron2,4a7d76c5abca50f8c921,"PURWOREJO/KLAMPOK,BA",3.2666666666666666
5161,2022-11-07,2022-11-07,07:24:57,07:28:12,-7.4130605,109.5961302,34900.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.05,CGK,COLF02,eagerHeron2,df2f3260f720f287f72d,"PURWOREJO/KLAMPOK,BA",3.25
5163,2022-11-07,2022-11-07,07:24:57,07:28:12,-7.4130605,109.5961302,133500.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.6,CGK,COLF02,eagerHeron2,4972923fcc6f07355156,"PURWOREJO/KLAMPOK,BA",3.25
5166,2022-11-07,2022-11-07,07:24:57,07:28:12,-7.4130605,109.5961302,17783.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.2,CGK,COLF02,eagerHeron2,e002794db6d8caf575a1,"PURWOREJO/KLAMPOK,BA",3.25
5167,2022-11-07,2022-11-07,08:04:59,08:07:20,0.0,0.0,215000.0,False,done,Delivery,BPN,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,boredMandrill0,b77063c4b42aadf96bf5,"PASIR BELENGKONG,TAN",2.35
5168,2022-11-07,2022-11-07,07:24:57,07:28:12,-7.4130605,109.5961302,32000.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.4,CGK,COLF02,eagerHeron2,0491d9108911617a1521,"SUSUKAN,BANJARNEGARA",3.25
5169,2022-11-07,2022-11-07,07:45:26,08:07:21,-2.1295508,106.1079545,187000.0,False,done,Delivery,PGK,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,needfulLemur4,c42ba3f15d18c148e896,"GERUNGGANG,PANGKALPI",21.916666666666668
5171,2022-11-07,2022-11-07,07:24:57,07:28:12,-7.4130605,109.5961302,35345.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.25,CGK,COLF02,eagerHeron2,55dc55a0a341e567ba27,"PURWOREJO/KLAMPOK,BA",3.25
5172,2022-11-07,2022-11-07,07:24:57,07:28:12,-7.4130605,109.5961302,66500.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,2.0,CGK,COLF02,eagerHeron2,38fbe843dc3c0b67b1a1,"PURWOREJO/KLAMPOK,BA",3.25
5182,2022-11-07,2022-11-07,07:45:04,07:47:36,0.0,0.0,45900.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.5,CGK,COLF02,relievedBaboon4,27a8b437f5d234615505,"PULAURIMAU,PANGKALAN",2.533333333333333
5183,2022-11-07,2022-11-07,07:45:04,07:47:36,0.0,0.0,53300.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.045,CGK,COLF02,relievedBaboon4,6a7487d518cdbad0696f,"PULAURIMAU,PANGKALAN",2.533333333333333
5184,2022-11-07,2022-11-07,07:45:04,07:47:36,0.0,0.0,146000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.4,CGK,COLF02,relievedBaboon4,068e2364d8fbbf338289,"PULAURIMAU,PANGKALAN",2.533333333333333
5186,2022-11-07,2022-11-07,07:45:04,07:48:26,0.0,0.0,148400.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,1.0,JOG,COLF02,relievedBaboon4,9e9665349196d2933008,"PULAURIMAU,PANGKALAN",3.3666666666666667
5187,2022-11-07,2022-11-07,07:45:03,07:48:26,0.0,0.0,235000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.93,CGK,COLF02,relievedBaboon4,7ebe4a90cd98a9bc103f,"PULAURIMAU,PANGKALAN",3.3833333333333333
5188,2022-11-07,2022-11-07,07:45:03,07:48:26,0.0,0.0,41500.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.2,CGK,COLF02,relievedBaboon4,4f04d2aed9a8834d7338,"PULAURIMAU,PANGKALAN",3.3833333333333333
5189,2022-11-07,2022-11-07,07:45:04,07:48:26,0.0,0.0,326000.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.5,CGK,COLF02,relievedBaboon4,29dc6b1439e81d3232b8,"PULAURIMAU,PANGKALAN",3.3666666666666667
5191,2022-11-07,2022-11-07,07:45:04,07:48:26,0.0,0.0,56905.0,False,done,Delivery,PLM,Failed,MISROUTE,U12,0.15,CGK,COLF02,relievedBaboon4,14caa5c979c0d84d379b,"PULAURIMAU,PANGKALAN",3.3666666666666667
5197,2022-11-07,2022-11-07,07:17:50,07:48:56,-7.59319,111.9044339,52360.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.125,CGK,COLF02,jealousTruffle6,7766f16fd49e1f401a4d,"KERTOSONO,KAB. NGANJ",31.100000000000005
5201,2022-11-07,2022-11-07,07:17:49,07:48:56,-7.59319,111.9044339,2955.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.01,CGK,COLF02,jealousTruffle6,058f4235d56bbf7fc7ba,"KERTOSONO,KAB. NGANJ",31.11666666666667
5205,2022-11-07,2022-11-07,07:28:32,07:48:59,-8.4559607,118.7481558,248230.0,False,done,Delivery,AMI,Failed,MENUNGGU PEMBAYARAN COD,U25,1.0,JOG,COLF02,morbidOryx4,2d00f7a3fe3adaae9a8a,"RASANAE BARAT, BIMA",20.45
5207,2022-11-07,2022-11-07,07:47:42,07:48:55,0.0,0.0,127846.0,False,done,Delivery,KDI,Failed,DITOLAK OLEH PENERIMA,U06,1.0,CGK,COLF02,grizzledChowder6,403c5583de4516c2e4c6,"WANGI WANGI,KAB.WAKA",1.2166666666666666
5216,2022-11-07,2022-11-07,07:47:12,07:48:57,-0.9383826,119.9009185,300000.0,False,done,Delivery,PLW,Failed,MISROUTE,U12,1.0,DPK,COLF02,pridefulHoopoe6,6cc88b9948ddcbb3f8ef,BAOLAN,1.75
5218,2022-11-07,2022-11-07,07:17:50,07:48:56,-7.59319,111.9044339,59352.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.5,CGK,COLF02,jealousTruffle6,11f5b51862666039933a,"KERTOSONO,KAB. NGANJ",31.100000000000005
5220,2022-11-07,2022-11-07,07:17:50,07:48:56,-7.59319,111.9044339,45400.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.2,CGK,COLF02,jealousTruffle6,397ffa0a0f821f45c4cc,"KERTOSONO,KAB. NGANJ",31.100000000000005
5222,2022-11-07,2022-11-07,07:17:49,07:48:56,-7.59319,111.9044339,115840.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.56,CGK,COLF02,jealousTruffle6,ef4cc91b753da479aa1f,"KERTOSONO,KAB. NGANJ",31.11666666666667
5227,2022-11-07,2022-11-07,07:17:50,07:48:56,-7.59319,111.9044339,101000.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,1.0,JOG,COLF02,jealousTruffle6,8f9e709b26c98fb973fd,"KERTOSONO,KAB. NGANJ",31.100000000000005
5228,2022-11-07,2022-11-07,07:17:51,07:48:56,-7.59319,111.9044339,26950.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.65,CGK,COLF02,jealousTruffle6,26d4d0e42d17466933f7,"KERTOSONO,KAB. NGANJ",31.083333333333336
5230,2022-11-07,2022-11-07,07:17:51,07:48:56,-7.59319,111.9044339,27499.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.21,CGK,COLF02,jealousTruffle6,87bd052b8c25cbc384c4,"KERTOSONO,KAB. NGANJ",31.083333333333336
5231,2022-11-07,2022-11-07,07:17:51,07:48:56,-7.59319,111.9044339,72000.0,False,done,Delivery,MJK,Failed,MISROUTE,U12,0.4,CGK,COLF02,jealousTruffle6,3559f81f83ae1c91973a,"KERTOSONO,KAB. NGANJ",31.083333333333336
5239,2022-11-07,2022-11-07,07:46:58,07:49:38,-7.7211887,109.9300715,56500.0,False,done,Delivery,MGL,Failed,DITOLAK OLEH PENERIMA,U06,1.0,CGK,COLF02,similarEggs7,6c25cd895df5589200f3,"KUTOARJO,PURWOREJO",2.6666666666666665
5250,2022-11-07,2022-11-07,07:07:24,08:01:21,0.0,0.0,22447.0,False,done,Delivery,SUB,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.1,CGK,COLF02,dopeySyrup8,53cf12b1f91d8280f937,"KEDUNDUNG,SAMPANG",53.95
5254,2022-11-07,2022-11-07,07:07:24,08:01:21,0.0,0.0,25500.0,False,done,Delivery,SUB,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.01,CGK,COLF02,dopeySyrup8,543a8a4f80cae7e3a8f7,"KEDUNDUNG,SAMPANG",53.95
5256,2022-11-07,2022-11-07,07:07:24,08:01:21,0.0,0.0,221000.0,False,done,Delivery,SUB,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,1.0,CGK,COLF02,dopeySyrup8,744f80eb11507efb0850,"ROBATAL,SAMPANG",53.95
5259,2022-11-07,2022-11-07,07:58:37,08:01:29,0.0,0.0,21500.0,False,done,Delivery,SRG,Failed,MISROUTE,U12,0.15,CGK,COLF02,outlyingKitten6,a66c8858b1bcf0fe7b72,"KALIBENING,BANJARNEG",2.8666666666666667
5260,2022-11-07,2022-11-07,07:35:57,08:01:30,-8.6401868,115.1973266,294000.0,False,done,Delivery,DPS,Failed,MISROUTE,U12,1.0,BKI,COLF02,jumpyKitten5,b847ac41fa02cb059a38,DENPASAR,25.55
5261,2022-11-07,2022-11-07,07:07:24,08:01:21,0.0,0.0,53750.0,False,done,Delivery,SUB,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.26,CGK,COLF02,dopeySyrup8,12b184297755ed64de3a,"ROBATAL,SAMPANG",53.95
5262,2022-11-07,2022-11-07,07:07:24,08:01:21,0.0,0.0,71000.0,False,done,Delivery,SUB,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.5,CGK,COLF02,dopeySyrup8,16a867de59ab2f598fcb,"KEDUNDUNG,SAMPANG",53.95
5263,2022-11-07,2022-11-07,07:58:37,08:01:29,0.0,0.0,26000.0,False,done,Delivery,SRG,Failed,MISROUTE,U12,0.02,CGK,COLF02,outlyingKitten6,59906bd7348e3aaccd28,"KALIBENING,BANJARNEG",2.8666666666666667
5264,2022-11-07,2022-11-07,07:07:24,08:01:21,0.0,0.0,126000.0,False,done,Delivery,SUB,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.45,CGK,COLF02,dopeySyrup8,5346012aea7f1261ad4f,"ROBATAL,SAMPANG",53.95
5265,2022-11-07,2022-11-07,07:58:37,08:01:29,0.0,0.0,95400.0,False,done,Delivery,SRG,Failed,MISROUTE,U12,1.825,CGK,COLF02,outlyingKitten6,45f72f70808186322540,"KALIBENING,BANJARNEG",2.8666666666666667
5266,2022-11-07,2022-11-07,07:07:24,08:01:21,0.0,0.0,84000.0,False,done,Delivery,SUB,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.6,CGK,COLF02,dopeySyrup8,dd3a12b0a0471dac2f75,"ROBATAL,SAMPANG",53.95
5267,2022-11-07,2022-11-07,07:58:37,08:01:29,0.0,0.0,37000.0,False,done,Delivery,SRG,Failed,MISROUTE,U12,0.102,CGK,COLF02,outlyingKitten6,ca53de7e1cd892e2ccea,"KALIBENING,BANJARNEG",2.8666666666666667
5269,2022-11-07,2022-11-07,07:25:25,08:03:03,-8.4877548,140.3964564,363260.0,False,done,Delivery,MKQ,Failed,PENERIMA TIDAK DIKENAL,U02,1.0,CGK,COLF02,shyFerret1,6847ef1d52d881847bd8,ANIMHA KAB.MERAUKE,37.63333333333333
5272,2022-11-07,2022-11-07,07:55:49,08:03:00,0.9094797,104.4919443,146000.0,False,done,Delivery,TNJ,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,debonairSalt7,7c579a74eadfc7725cf4,"BUKIT BESTARI, TANJU",7.183333333333334
5279,2022-11-07,2022-11-07,07:43:52,08:03:00,0.0,0.0,224540.0,False,done,Delivery,DPS,Failed,MISROUTE,U12,1.0,CGK,COLF02,thriftySalt4,846f9348dcf8bc333486,KUTA,19.133333333333333
5283,2022-11-07,2022-11-07,07:58:58,08:03:21,-6.7477163,111.0380208,30986.0,False,done,Delivery,SRG,Failed,ALAMAT TIDAK LENGKAP service/ TIDAK DIKENAL,U01,0.16,CGK,COLF02,wakefulHeron0,87a403394d95779d1e91,"PUCAKWANGI,PATI",4.383333333333334
5284,2022-11-07,2022-11-07,07:04:48,08:03:24,0.0,0.0,282117.0,False,done,Delivery,AMI,Failed,DITOLAK OLEH PENERIMA,U06,1.0,CGK,COLF02,euphoricPoultry0,355232f890f6367bbec0,"MPUNDA,BIMA",58.6
5287,2022-11-07,2022-11-07,07:14:16,08:03:23,0.0,0.0,115000.0,False,done,Delivery,KOE,Failed,PENERIMA TIDAK DIKENAL,U02,1.0,JOG,COLF02,truthfulSausage8,bfb4723cfd53be576a07,"ALAK,KUPANG",49.11666666666667
5289,2022-11-07,2022-11-07,07:39:15,08:03:56,-10.4918598,121.8478926,1235000.0,False,done,Delivery,KOE,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,2.0,CGK,COLF02,needfulOwl9,36680b7e579fd6c56cd0,"SABU BARAT,OELAMASI",24.683333333333334
5290,2022-11-07,2022-11-07,07:39:15,08:03:56,-10.4918598,121.8478926,494900.0,False,done,Delivery,KOE,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,3.0,CGK,COLF02,needfulOwl9,73c3a1ff63233b8372b0,"SABU BARAT,OELAMASI",24.683333333333334
5291,2022-11-07,2022-11-07,07:39:15,08:03:56,-10.4918598,121.8478926,195000.0,False,done,Delivery,KOE,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,1.0,CGK,COLF02,needfulOwl9,b05e4ba38935f959fdf1,"SABU BARAT,OELAMASI",24.683333333333334
5335,2022-11-07,2022-11-07,07:55:43,08:04:46,0.0,0.0,133725.0,False,done,Delivery,CBN,Failed,MISROUTE,U12,3.083,CGK,COLF02,crushedKitten1,79fb0d1dbdd74fedcdbf,"GUNUNGJATI,CIREBON U",9.05
5385,2022-11-07,2022-11-07,08:06:52,08:07:18,0.0,0.0,271616.0,False,done,Delivery,UPG,Success,YANG BERSANGKUTAN,D01,1.0,CGK,COLF01,humorousPear0,04f556eb7ad688ebafd9,DENPINA/DENDE PIONGA,0.43333333333333335
5388,2022-11-07,2022-11-07,07:24:55,07:28:12,-7.4130605,109.5961302,54000.0,False,done,Delivery,SRG,Failed,RUMAH service/ KANTOR KOSONG (MASIH DIHUNI),U05,0.1,CGK,COLF02,eagerHeron2,27794c3379e6e0d691df,"PURWOREJO/KLAMPOK,BA",3.283333333333333
5391,2022-11-07,2022-11-07,08:01:51,08:05:24,2.9614277,99.0724165,190650.0,False,done,Delivery,MES,Failed,DIAMBIL SENDIRI,CR3,1.0,CGK,COLF02,vengefulCheese4,78e60688c6b8fdecc8b2,"SIANTAR TIMUR,PEMATA",3.55
